frame_index,stamp_ns,tracking_state,method,pair_type,extract_a_ms,extract_b_ms,preprocess_a_ms,preprocess_b_ms,bpu_queue_a_ms,bpu_queue_b_ms,bpu_a_ms,bpu_b_ms,postprocess_a_ms,postprocess_b_ms,keypoints_a,keypoints_b,extraction_wall_ms,match_ms,geometry_ms,end_to_end_pair_ms,matches,ransac_inliers,strict_inliers,strict_inlier_ratio,strict_grid_coverage,median_vertical_error_px,median_disparity_px,fine_total_ms,fine_preprocess_ms,fine_bpu_queue_ms,fine_bpu_ms,fine_postprocess_ms,photometric_inliers,photometric_inlier_ratio,photometric_grid_coverage,patch_ncc_median,patch_ncc_p10,photometric_ms
41,2573241482810,1,xfeat_star_fine,stereo,22.384871,38.806472,4.719725,4.651017,0.000959,15.934140,15.916515,16.753977,1.747339,1.467130,600,600,39.164681,2.905885,0.538127,53.609149,342,342,339,0.991228,0.979167,0.000000,1.433502,11.000456,0.478960,0.000875,9.347659,1.172712,195,0.570175,0.812500,0.633217,-0.064643,13.128047
41,2573241482810,1,orb_cpu,stereo,65.629484,60.148506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,65.867277,20.205322,5.400686,91.473285,404,354,354,0.876238,0.333333,0.000000,1.440002,0.000000,0.000000,0.000000,0.000000,0.000000,338,0.836634,0.333333,0.934649,0.617072,8.223446
41,2573241482810,1,xfeat_guided,temporal,23.107666,22.384871,4.701308,4.719725,0.000834,0.000959,16.745643,15.916515,1.659506,1.747339,600,600,45.492537,3.661179,0.674294,49.828010,384,381,381,0.992188,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
41,2573241482810,1,orb_cpu,temporal,64.856732,65.629484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,130.486216,10.088495,0.821170,141.395881,526,520,520,0.988593,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
50,2574141488394,1,xfeat_star_coarse,stereo,22.878581,40.032601,4.470266,4.444557,0.000709,16.746809,16.744685,17.372979,1.662755,1.468047,600,600,40.350227,1.377338,0.250543,41.978108,354,354,354,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,184,0.519774,0.729167,0.549691,-0.169293,6.969816
50,2574141488394,1,xfeat_star_fine,stereo,22.878581,40.032601,4.470266,4.444557,0.000709,16.746809,16.744685,17.372979,1.662755,1.468047,600,600,40.350227,1.377338,0.488877,56.037200,348,348,346,0.994253,0.979167,0.000000,1.476913,13.820758,0.261918,0.000459,10.756746,2.801427,216,0.620690,0.750000,0.661864,-0.047453,13.379214
50,2574141488394,1,orb_cpu,stereo,64.581355,66.183028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,66.633655,17.210019,2.126591,85.970265,408,366,362,0.887255,0.333333,0.000000,1.440002,0.000000,0.000000,0.000000,0.000000,0.000000,346,0.848039,0.333333,0.937371,0.592056,7.736611
51,2574231483935,1,xfeat_star_coarse,stereo,37.151049,20.925491,4.008972,3.941389,15.472805,0.000667,15.939099,15.481347,1.730006,1.501713,600,600,37.438300,1.663090,0.354835,39.456225,343,343,343,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,168,0.489796,0.687500,0.504836,-0.161671,6.963649
51,2574231483935,1,xfeat_star_fine,stereo,37.151049,20.925491,4.008972,3.941389,15.472805,0.000667,15.939099,15.481347,1.730006,1.501713,600,600,37.438300,1.663090,0.292292,53.203231,334,334,334,1.000000,0.979167,0.000000,1.551804,13.809549,0.342584,0.000959,12.072418,1.393213,194,0.580838,0.812500,0.630529,-0.048668,6.533107
51,2574231483935,1,orb_cpu,stereo,59.395211,61.011884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,61.264552,10.160328,1.601006,73.025886,411,377,377,0.917275,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,360,0.875912,0.333333,0.934620,0.618671,7.945986
51,2574231483935,1,xfeat_guided,temporal,22.878581,37.151049,4.470266,4.008972,0.000709,15.472805,16.744685,15.939099,1.662755,1.730006,600,600,60.029630,3.465595,0.798669,64.293894,384,380,380,0.989583,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
51,2574231483935,1,orb_cpu,temporal,64.581355,59.395211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,123.976566,10.080911,0.681794,134.739271,523,518,518,0.990440,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
60,2575131484561,1,xfeat_star_coarse,stereo,23.040749,38.451387,4.680308,4.603891,0.001292,16.885477,16.864518,15.488430,1.494464,1.473381,600,600,39.025347,5.739062,1.181546,45.945955,349,349,349,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,183,0.524355,0.750000,0.545719,-0.124783,26.731303
60,2575131484561,1,xfeat_star_fine,stereo,23.040749,38.451387,4.680308,4.603891,0.001292,16.885477,16.864518,15.488430,1.494464,1.473381,600,600,39.025347,5.739062,0.317168,56.185700,338,338,335,0.991124,0.979167,0.000000,1.535706,11.104123,0.549502,0.001333,9.405158,1.147588,197,0.582840,0.812500,0.652918,-0.010025,19.339777
60,2575131484561,1,orb_cpu,stereo,68.228535,62.523514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,596,68.479119,20.950116,5.023018,94.452253,417,365,344,0.824940,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,333,0.798561,0.333333,0.933839,0.590659,11.506207
61,2575221484144,1,xfeat_star_coarse,stereo,22.259538,39.050097,4.707309,4.634100,0.000833,15.891598,15.884057,16.994352,1.666839,1.529756,600,600,39.425182,3.052386,0.828795,43.306363,349,349,349,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,172,0.492837,0.791667,0.514684,-0.188070,13.313422
61,2575221484144,1,xfeat_star_fine,stereo,22.259538,39.050097,4.707309,4.634100,0.000833,15.891598,15.884057,16.994352,1.666839,1.529756,600,600,39.425182,3.052386,0.311418,53.678067,335,335,334,0.997015,0.979167,0.000000,1.470192,10.889081,0.371543,0.000875,9.359408,1.156963,187,0.558209,0.812500,0.625235,-0.030575,12.322252
61,2575221484144,1,orb_cpu,stereo,64.380771,65.470149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,65.710025,19.277152,2.054841,87.042018,413,373,372,0.900726,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,359,0.869249,0.333333,0.935457,0.602736,7.844819
61,2575221484144,1,xfeat_guided,temporal,23.040749,22.259538,4.680308,4.707309,0.001292,0.000833,16.864518,15.884057,1.494464,1.666839,600,600,45.300287,3.393554,0.594252,49.288093,384,382,382,0.994792,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
61,2575221484144,1,orb_cpu,temporal,68.228535,64.380771,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,132.609306,9.407700,0.693836,142.710842,526,518,518,0.984791,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
70,2576211494853,1,xfeat_star_coarse,stereo,38.196302,21.428618,3.929764,3.887514,15.903432,0.000709,16.696767,15.882390,1.666131,1.657839,600,600,38.483929,1.655297,0.273501,40.412727,343,343,343,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,171,0.498542,0.750000,0.525115,-0.205548,6.756899
70,2576211494853,1,xfeat_star_fine,stereo,38.196302,21.428618,3.929764,3.887514,15.903432,0.000709,16.696767,15.882390,1.666131,1.657839,600,600,38.483929,1.655297,0.605502,51.743892,331,331,329,0.993958,0.979167,0.000000,1.504028,10.999164,0.240292,0.000625,9.315242,1.442797,193,0.583082,0.812500,0.644339,-0.052252,12.754671
