index,left_x,left_y,right_x,depth,octave,response,valid_depth
254,411.600006,201.600006,-1.000000,-1.000000,1,93.000000,0
255,457.200012,177.600006,-1.000000,-1.000000,1,82.000000,0
256,432.000031,163.200012,-1.000000,-1.000000,1,103.000000,0
257,589.200012,189.600006,-1.000000,-1.000000,1,104.000000,0
258,561.600037,198.000015,-1.000000,-1.000000,1,145.000000,0
259,596.400024,154.800003,-1.000000,-1.000000,1,114.000000,0
260,565.200012,171.600006,-1.000000,-1.000000,1,65.000000,0
261,609.600037,396.000031,-1.000000,-1.000000,1,57.000000,0
262,576.000000,376.800018,537.678955,0.459779,1,62.000000,1
263,612.000000,361.200012,569.869385,0.418204,1,57.000000,1
264,559.200012,348.000000,522.587524,0.481235,1,46.000000,1
265,530.400024,375.600006,-1.000000,-1.000000,1,52.000000,0
266,496.800018,368.400024,466.761444,0.586553,1,55.000000,1
267,513.600037,340.800018,481.664551,0.551713,1,68.000000,1
268,489.600006,342.000000,460.406128,0.603524,1,56.000000,1
269,394.800018,338.400024,-1.000000,-1.000000,1,29.000000,0
270,393.600006,310.800018,-1.000000,-1.000000,1,31.000000,0
271,404.400024,500.400024,-1.000000,-1.000000,1,29.000000,0
272,352.800018,468.000031,-1.000000,-1.000000,1,41.000000,0
273,442.800018,441.600006,-1.000000,-1.000000,1,35.000000,0
274,369.600006,434.400024,330.573578,0.451469,1,23.000000,1
275,566.400024,486.000031,-1.000000,-1.000000,1,26.000000,0
276,543.600037,481.200012,-1.000000,-1.000000,1,29.000000,0
277,519.600037,399.600006,-1.000000,-1.000000,1,42.000000,0
278,156.000000,363.600006,132.800003,0.759449,1,20.000000,1
279,36.000000,375.600006,-1.000000,-1.000000,1,26.000000,0
280,94.800003,273.600006,-1.000000,-1.000000,1,44.000000,0
281,46.800003,277.200012,42.155380,3.793464,1,68.000000,1
282,274.800018,387.600006,-1.000000,-1.000000,1,12.000000,0
283,210.000015,375.600006,-1.000000,-1.000000,1,20.000000,0
284,291.600006,292.800018,283.132690,2.080850,1,17.000000,1
285,170.400009,304.800018,-1.000000,-1.000000,1,8.000000,0
286,146.400009,507.600006,-1.000000,-1.000000,1,36.000000,0
287,22.800001,496.800018,-1.000000,-1.000000,1,33.000000,0
288,114.000008,429.600006,-1.000000,-1.000000,1,25.000000,0
289,58.800003,441.600006,-1.000000,-1.000000,1,37.000000,0
290,319.200012,483.600006,-1.000000,-1.000000,1,27.000000,0
291,184.800003,482.400024,-1.000000,-1.000000,1,35.000000,0
292,297.600006,459.600006,-1.000000,-1.000000,1,24.000000,0
293,198.000015,399.600006,-1.000000,-1.000000,1,23.000000,0
294,471.600006,85.200005,-1.000000,-1.000000,1,106.000000,0
295,453.600006,211.200012,447.488739,2.883070,1,110.000000,1
296,376.800018,226.800003,-1.000000,-1.000000,1,54.000000,0
297,386.400024,182.400009,-1.000000,-1.000000,1,93.000000,0
298,589.200012,213.600006,-1.000000,-1.000000,1,140.000000,0
299,488.400024,214.800003,-1.000000,-1.000000,1,88.000000,0
300,145.200012,141.600006,143.950241,14.097950,1,78.000000,1
301,36.000000,93.600006,-1.000000,-1.000000,1,25.000000,0
302,159.600006,24.000000,158.451218,15.337212,1,96.000000,1
303,28.800001,38.400002,-1.000000,-1.000000,1,17.000000,0
304,118.800003,217.200012,-1.000000,-1.000000,1,117.000000,0
305,26.400002,166.800003,22.200001,4.195049,1,160.000000,1
306,301.200012,210.000015,299.066803,8.259486,1,67.000000,1
307,214.800003,223.200012,213.628250,15.036627,1,142.000000,1
308,74.880005,185.760010,70.462952,3.988906,2,83.000000,1
309,31.680000,188.640015,27.540001,4.255849,2,112.000000,1
310,77.760002,175.680008,-1.000000,-1.000000,2,74.000000,0
311,27.360001,167.040009,23.139095,4.174273,2,86.000000,1
312,142.560013,188.640015,-1.000000,-1.000000,2,73.000000,0
313,116.640007,204.480011,-1.000000,-1.000000,2,70.000000,0
314,145.440002,151.200012,-1.000000,-1.000000,2,21.000000,0
315,113.760002,171.360001,111.791924,8.952494,2,74.000000,1
316,387.360016,325.440002,-1.000000,-1.000000,2,29.000000,0
317,335.520020,322.559998,-1.000000,-1.000000,2,14.000000,0
318,385.920013,296.640015,-1.000000,-1.000000,2,29.000000,0
319,341.279999,298.080017,-1.000000,-1.000000,2,13.000000,0
320,374.400024,142.560013,373.382690,17.319004,2,74.000000,1
321,334.080017,128.160004,333.188965,19.773489,2,87.000000,1
322,393.120026,86.400002,-1.000000,-1.000000,2,74.000000,0
323,345.600006,102.240005,-1.000000,-1.000000,2,65.000000,0
324,208.800003,203.040009,-1.000000,-1.000000,2,72.000000,0
325,204.480011,195.840012,201.814850,6.610937,2,78.000000,1
326,208.800003,154.080002,-1.000000,-1.000000,2,71.000000,0
327,178.560013,148.320007,-1.000000,-1.000000,2,87.000000,0
328,446.400024,64.800003,-1.000000,-1.000000,2,109.000000,0
329,400.320007,59.040001,397.493805,6.234235,2,88.000000,1
330,449.280029,31.680000,443.943024,3.301329,2,126.000000,1
331,427.680023,38.880001,-1.000000,-1.000000,2,134.000000,0
332,216.000015,56.160004,211.957520,4.358499,2,131.000000,1
333,175.680008,72.000000,174.469177,14.551342,2,104.000000,1
334,239.040009,30.240002,-1.000000,-1.000000,2,35.000000,0
335,191.520004,37.440002,-1.000000,-1.000000,2,98.000000,0
336,372.960022,57.600002,-1.000000,-1.000000,2,100.000000,0
337,349.920013,59.040001,-1.000000,-1.000000,2,62.000000,0
338,388.800018,44.640003,385.123566,4.792449,2,106.000000,1
339,352.800018,44.640003,349.016663,4.657032,2,70.000000,1
340,208.800003,146.880005,207.649673,15.316664,2,84.000000,1
341,195.840012,135.360001,194.521759,13.365581,2,97.000000,1
342,214.560013,96.480003,214.151031,43.080723,2,98.000000,1
343,194.400009,110.880005,193.111725,13.676493,2,104.000000,1
344,506.880005,60.480003,505.534424,13.094129,2,29.000000,1
345,480.960022,80.639999,-1.000000,-1.000000,2,149.000000,0
346,527.040039,28.800001,524.374634,6.610331,2,116.000000,1
347,473.760010,48.960003,-1.000000,-1.000000,2,146.000000,0
348,529.920044,204.480011,528.966125,18.470354,2,76.000000,1
349,473.760010,204.480011,-1.000000,-1.000000,2,71.000000,0
350,534.240051,171.360001,-1.000000,-1.000000,2,64.000000,0
